date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-11-14,119.1256,119.1256,113.5535,115.08,51377040,51377040,-3.94,-3.31,115.5444,"Nov 14, 16",0.6615651169506207
2016-11-15,116.73,118.49,115.83,117.2,34681369,34681369,2.12,1.842,117.3847,"Nov 15, 16",0.6921744152468957
2016-11-16,114.48,117.88,114.21,116.34,32397947,32397947,-0.86,-0.734,116.2777,"Nov 16, 16",0.6797574357493502
2016-11-17,116.81,117.79,116.01,117.79,18597766,18597766,1.45,1.246,116.9945,"Nov 17, 16",0.700693040716142
2016-11-18,118.39,119.13,116.84,117.02,22879303,22879303,-0.77,-0.654,117.6865,"Nov 18, 16",0.6895755125613628
2016-11-21,118.2,121.95,117.8,121.77,35415366,35415366,4.75,4.059,120.4953,"Nov 21, 16",0.7581576667629222
2016-11-22,122.4,122.98,120.9,121.47,26089163,26089163,-0.3,-0.246,121.7333,"Nov 22, 16",0.7538261622870343
2016-11-23,121.23,121.31,119.94,120.84,15672136,15672136,-0.63,-0.519,120.4263,"Nov 23, 16",0.7447300028876696
2016-11-25,121.01,121.14,120.07,120.38,8658605,8658605,-0.46,-0.381,120.4936,"Nov 25, 16",0.738088362691308
2016-11-28,120.12,121.69,119.82,120.41,18101314,18101314,0.03,0.025,120.7724,"Nov 28, 16",0.7385215131388967
2016-11-29,120.57,122.1,120.4,120.87,18890956,18890956,0.46,0.382,121.2972,"Nov 29, 16",0.7451631533352584
2016-11-30,120.32,121.79,117.95,118.42,30188922,30188922,-2.45,-2.027,119.194,"Nov 30, 16",0.7097892001155067
2016-12-01,118.38,118.45,114,115.1,43276994,43276994,-3.32,-2.804,115.3363,"Dec 1, 16",0.6618538839156798
2016-12-02,115.11,116.48,114.3,115.4,25070364,25070364,0.3,0.261,115.5268,"Dec 2, 16",0.6661853883915679
2016-12-05,115.95,117.57,115.07,117.43,20201528,20201528,2.03,1.759,116.7909,"Dec 5, 16",0.6954952353450765
2016-12-06,117.69,117.795,116.33,117.31,19131202,19131202,-0.12,-0.102,116.9648,"Dec 6, 16",0.6937626335547212
2016-12-07,117,117.95,116.57,117.95,21913658,21913658,0.64,0.546,117.3962,"Dec 7, 16",0.7030031764366156
